k	min_size	max_size	stat	size
4	10	30	cov	25
4	10	30	cov	30
4	10	30	cov	30
4	10	30	cov	28
4	10	30	cov	28
4	10	30	cov	28
4	10	30	cov	27
4	10	30	cov	27
4	10	30	cov	28
4	10	30	cov	26
4	10	30	cov	25
4	10	30	cov	30
4	10	30	cov	26
4	10	30	cov	23
4	10	30	cov	26
4	10	30	cov	27
4	10	30	cov	28
4	10	30	cov	26
4	10	30	cov	29
4	10	30	cov	24
4	10	30	cov	28
4	10	30	cov	27
4	10	30	cov	28
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	9
5	5	30	stdev	6
5	5	30	stdev	6
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	6
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	6
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	6
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	6
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	6
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	5
5	5	30	stdev	6
5	5	30	stdev	5
5	5	30	stdev	6
5	5	30	cov	30
5	5	30	cov	9
5	5	30	cov	19
5	5	30	cov	20
5	5	30	cov	22
5	5	30	cov	18
5	5	30	cov	24
5	5	30	cov	24
5	5	30	cov	26
5	5	30	cov	26
5	5	30	cov	27
5	5	30	cov	28
5	5	30	cov	19
5	5	30	cov	28
5	5	30	cov	17
5	5	30	cov	18
5	5	30	cov	22
5	5	30	cov	27
5	5	30	cov	29
5	5	30	cov	26
5	5	30	cov	29
5	5	30	cov	17
5	5	30	cov	25
5	5	30	cov	18
5	5	30	cov	30
5	5	30	cov	26
5	5	30	cov	26
5	5	30	cov	28
5	5	30	cov	30
5	5	30	cov	25
5	5	30	cov	22
5	5	30	cov	20
5	5	30	cov	17
5	5	30	cov	25
5	5	30	cov	21
5	5	30	cov	27
5	5	30	cov	27
5	5	30	cov	28
5	5	30	cov	26
5	5	30	cov	25
5	5	30	cov	26
5	5	30	cov	29
5	5	30	cov	23
5	5	30	cov	20
5	5	30	cov	28
5	5	30	cov	27
5	5	30	cov	27
5	5	30	cov	24
5	5	30	cov	28
5	5	30	cov	17
5	5	30	cov	24
5	5	30	cov	29
5	5	30	cov	28
5	5	30	cov	28
5	5	30	cov	27
5	5	30	cov	29
5	5	30	cov	15
5	5	30	cov	28
5	5	30	cov	24
5	5	30	cov	29
5	5	30	cov	21
5	5	30	cov	26
5	5	30	cov	22
5	5	30	cov	20
5	5	30	cov	26
5	5	30	cov	15
5	5	30	cov	30
5	5	30	cov	27
5	5	30	cov	25
5	5	30	cov	30
5	5	30	cov	27
5	5	30	cov	24
5	5	30	cov	24
5	5	30	cov	24
5	5	30	cov	29
5	5	30	cov	23
5	5	30	cov	17
5	5	30	cov	29
5	5	30	cov	28
5	5	30	cov	30
5	5	30	cov	27
5	5	30	cov	28
5	5	30	cov	27
5	5	30	cov	17
5	5	30	cov	19
5	5	30	cov	30
5	5	30	cov	30
5	5	30	cov	28
5	5	30	cov	26
5	5	30	cov	26
5	5	30	cov	23
5	5	30	cov	19
5	5	30	cov	17
5	5	30	cov	30
5	5	30	cov	13
5	5	30	cov	24
5	5	30	cov	21
5	5	30	cov	26
5	5	30	cov	17
5	5	30	cov	29
5	5	30	cov	22
5	5	30	cov	25
5	5	30	cov	28
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	11
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	11
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	10
5	10	30	stdev	11
5	10	30	cov	30
5	10	30	cov	30
5	10	30	cov	30
5	10	30	cov	30
5	10	30	cov	30
5	10	30	cov	30
5	10	30	cov	29
5	10	30	cov	29
5	10	30	cov	24
5	10	30	cov	24
5	10	30	cov	26
5	10	30	cov	25
5	10	30	cov	30
5	10	30	cov	26
5	10	30	cov	25
5	10	30	cov	27
5	10	30	cov	28
5	10	30	cov	28
5	10	30	cov	29
5	10	30	cov	30
5	10	30	cov	30
5	10	30	cov	29
5	10	30	cov	29
5	10	30	cov	28
5	10	30	cov	27
5	10	30	cov	26
5	10	30	cov	26
5	10	30	cov	30
5	10	30	cov	27
5	10	30	cov	30
5	10	30	cov	30
5	10	30	cov	27
5	10	30	cov	30
5	10	30	cov	27
5	10	30	cov	27
5	10	30	cov	27
5	10	30	cov	30
5	10	30	cov	29
5	10	30	cov	29
5	10	30	cov	28
5	10	30	cov	29
5	10	30	cov	30
5	10	30	cov	27
5	10	30	cov	28
5	10	30	cov	24
5	10	30	cov	27
5	10	30	cov	26
5	10	30	cov	30
5	10	30	cov	30
5	10	30	cov	29
5	10	30	cov	26
5	10	30	cov	29
5	10	30	cov	28
5	10	30	cov	30
5	10	30	cov	30
5	10	30	cov	29
5	10	30	cov	25
5	10	30	cov	29
5	10	30	cov	27
5	10	30	cov	26
5	10	30	cov	26
5	10	30	cov	26
5	10	30	cov	29
5	10	30	cov	30
5	10	30	cov	23
5	10	30	cov	29
5	10	30	cov	30
5	10	30	cov	30
5	10	30	cov	29
5	10	30	cov	27
5	10	30	cov	25
5	10	30	cov	25
5	10	30	cov	30
5	10	30	cov	27
5	10	30	cov	28
5	10	30	cov	25
5	10	30	cov	27
5	10	30	cov	28
5	10	30	cov	28
5	10	30	cov	26
5	10	30	cov	30
5	10	30	cov	25
5	10	30	cov	27
5	10	30	cov	30
5	10	30	cov	28
5	10	30	cov	28
5	10	30	cov	27
5	10	30	cov	29
5	10	30	cov	29
5	10	30	cov	25
5	10	30	cov	23
5	10	30	cov	30
5	10	30	cov	30
5	10	30	cov	28
5	10	30	cov	28
5	10	30	cov	29
5	10	30	cov	29
5	10	30	cov	25
5	10	30	cov	29
5	10	30	cov	24
5	10	30	cov	27
5	10	30	cov	27
5	10	30	cov	24
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	6
6	5	30	stdev	5
6	5	30	stdev	8
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	6
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	6
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	6
6	5	30	stdev	6
6	5	30	stdev	6
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	6
6	5	30	stdev	6
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	6
6	5	30	stdev	5
6	5	30	stdev	6
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	6
6	5	30	stdev	5
6	5	30	stdev	6
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	6
6	5	30	stdev	7
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	5
6	5	30	stdev	6
6	5	30	cov	30
6	5	30	cov	17
6	5	30	cov	20
6	5	30	cov	20
6	5	30	cov	21
6	5	30	cov	16
6	5	30	cov	25
6	5	30	cov	26
6	5	30	cov	26
6	5	30	cov	27
6	5	30	cov	27
6	5	30	cov	27
6	5	30	cov	29
6	5	30	cov	28
6	5	30	cov	16
6	5	30	cov	23
6	5	30	cov	21
6	5	30	cov	26
6	5	30	cov	30
6	5	30	cov	21
6	5	30	cov	26
6	5	30	cov	26
6	5	30	cov	25
6	5	30	cov	27
6	5	30	cov	24
6	5	30	cov	20
6	5	30	cov	28
6	5	30	cov	29
6	5	30	cov	29
6	5	30	cov	28
6	5	30	cov	27
6	5	30	cov	21
6	5	30	cov	24
6	5	30	cov	24
6	5	30	cov	24
6	5	30	cov	23
6	5	30	cov	26
6	5	30	cov	22
6	5	30	cov	26
6	5	30	cov	21
6	5	30	cov	25
6	5	30	cov	27
6	5	30	cov	29
6	5	30	cov	25
6	5	30	cov	19
6	5	30	cov	26
6	5	30	cov	21
6	5	30	cov	24
6	5	30	cov	30
6	5	30	cov	27
6	5	30	cov	20
6	5	30	cov	26
6	5	30	cov	27
6	5	30	cov	25
6	5	30	cov	16
6	5	30	cov	26
6	5	30	cov	17
6	5	30	cov	19
6	5	30	cov	20
6	5	30	cov	21
6	5	30	cov	27
6	5	30	cov	22
6	5	30	cov	26
6	5	30	cov	23
6	5	30	cov	25
6	5	30	cov	27
6	5	30	cov	22
6	5	30	cov	26
6	5	30	cov	18
6	5	30	cov	29
6	5	30	cov	25
6	5	30	cov	22
6	5	30	cov	22
6	5	30	cov	24
6	5	30	cov	27
6	5	30	cov	20
6	5	30	cov	25
6	5	30	cov	19
6	5	30	cov	26
6	5	30	cov	21
6	5	30	cov	26
6	5	30	cov	25
6	5	30	cov	21
6	5	30	cov	23
6	5	30	cov	26
6	5	30	cov	17
6	5	30	cov	22
6	5	30	cov	26
6	5	30	cov	26
6	5	30	cov	23
6	5	30	cov	27
6	5	30	cov	23
6	5	30	cov	22
6	5	30	cov	26
6	5	30	cov	27
6	5	30	cov	22
6	5	30	cov	28
6	5	30	cov	23
6	5	30	cov	28
6	5	30	cov	28
6	5	30	cov	24
6	5	30	cov	26
6	5	30	cov	27
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	11
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	11
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	11
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	12
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	11
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	11
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	12
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	11
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	11
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	11
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	10
6	10	30	stdev	11
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	29
6	10	30	cov	30
6	10	30	cov	29
6	10	30	cov	29
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	29
6	10	30	cov	29
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	28
6	10	30	cov	28
6	10	30	cov	27
6	10	30	cov	28
6	10	30	cov	30
6	10	30	cov	29
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	28
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	26
6	10	30	cov	29
6	10	30	cov	27
6	10	30	cov	27
6	10	30	cov	29
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	29
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	29
6	10	30	cov	30
6	10	30	cov	29
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	29
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	27
6	10	30	cov	29
6	10	30	cov	28
6	10	30	cov	26
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	29
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	27
6	10	30	cov	28
6	10	30	cov	26
6	10	30	cov	30
6	10	30	cov	30
6	10	30	cov	26
6	10	30	cov	27
6	10	30	cov	30
6	10	30	cov	29
6	10	30	cov	26
6	10	30	cov	27
6	10	30	cov	27
6	10	30	cov	29
6	10	30	cov	24
6	10	30	cov	29
6	10	30	cov	29
6	10	30	cov	29
6	10	30	cov	28
6	10	30	cov	28
6	10	30	cov	28
7	5	30	stdev	5
7	5	30	stdev	5
7	5	30	stdev	6
7	5	30	stdev	5
7	5	30	stdev	6
7	5	30	stdev	6
7	5	30	stdev	6
7	5	30	stdev	6
7	5	30	stdev	5
7	5	30	stdev	7
7	5	30	stdev	8
7	5	30	stdev	5
7	5	30	stdev	5
7	5	30	stdev	5
7	5	30	stdev	6
7	5	30	stdev	6
7	5	30	stdev	6
7	5	30	stdev	8
7	5	30	stdev	6
7	5	30	stdev	7
7	5	30	stdev	8
7	5	30	stdev	6
7	5	30	stdev	5
7	5	30	stdev	5
7	5	30	stdev	5
7	5	30	stdev	5
7	5	30	stdev	6
7	5	30	stdev	5
7	5	30	stdev	5
7	5	30	stdev	6
7	5	30	stdev	6
7	5	30	stdev	7
7	5	30	stdev	6
7	5	30	stdev	5
7	5	30	stdev	6
7	5	30	stdev	6
7	5	30	stdev	6
7	5	30	stdev	5
7	5	30	stdev	5
7	5	30	stdev	5
7	5	30	stdev	7
7	5	30	stdev	6
7	5	30	stdev	6
7	5	30	stdev	5
7	5	30	stdev	5
7	5	30	stdev	5
7	5	30	stdev	5
7	5	30	stdev	5
7	5	30	stdev	6
7	5	30	stdev	7
7	5	30	stdev	5
7	5	30	stdev	5
7	5	30	stdev	7
7	5	30	stdev	5
7	5	30	stdev	8
7	5	30	stdev	5
7	5	30	stdev	5
7	5	30	stdev	7
7	5	30	stdev	6
7	5	30	stdev	5
7	5	30	stdev	7
7	5	30	stdev	7
7	5	30	stdev	5
7	5	30	stdev	6
7	5	30	stdev	5
7	5	30	stdev	6
7	5	30	stdev	5
7	5	30	stdev	5
7	5	30	stdev	6
7	5	30	stdev	6
7	5	30	stdev	6
7	5	30	stdev	7
7	5	30	stdev	5
7	5	30	stdev	5
7	5	30	stdev	7
7	5	30	stdev	7
7	5	30	stdev	5
7	5	30	stdev	5
7	5	30	stdev	5
7	5	30	stdev	8
7	5	30	stdev	7
7	5	30	stdev	6
7	5	30	stdev	5
7	5	30	stdev	6
7	5	30	stdev	7
7	5	30	stdev	7
7	5	30	stdev	5
7	5	30	stdev	6
7	5	30	stdev	5
7	5	30	stdev	5
7	5	30	stdev	6
7	5	30	stdev	9
7	5	30	stdev	9
7	5	30	stdev	6
7	5	30	stdev	5
7	5	30	stdev	5
7	5	30	stdev	6
7	5	30	stdev	5
7	5	30	stdev	6
7	5	30	stdev	5
7	5	30	stdev	5
7	5	30	stdev	6
7	5	30	stdev	6
7	5	30	cov	16
7	5	30	cov	16
7	5	30	cov	18
7	5	30	cov	18
7	5	30	cov	19
7	5	30	cov	19
7	5	30	cov	20
7	5	30	cov	23
7	5	30	cov	24
7	5	30	cov	25
7	5	30	cov	19
7	5	30	cov	16
7	5	30	cov	27
7	5	30	cov	20
7	5	30	cov	20
7	5	30	cov	24
7	5	30	cov	23
7	5	30	cov	24
7	5	30	cov	25
7	5	30	cov	25
7	5	30	cov	25
7	5	30	cov	20
7	5	30	cov	23
7	5	30	cov	24
7	5	30	cov	20
7	5	30	cov	27
7	5	30	cov	26
7	5	30	cov	26
7	5	30	cov	24
7	5	30	cov	20
7	5	30	cov	19
7	5	30	cov	16
7	5	30	cov	29
7	5	30	cov	15
7	5	30	cov	22
7	5	30	cov	26
7	5	30	cov	23
7	5	30	cov	28
7	5	30	cov	22
7	5	30	cov	28
7	5	30	cov	23
7	5	30	cov	20
7	5	30	cov	24
7	5	30	cov	23
7	5	30	cov	25
7	5	30	cov	18
7	5	30	cov	27
7	5	30	cov	27
7	5	30	cov	22
7	5	30	cov	13
7	5	30	cov	21
7	5	30	cov	18
7	5	30	cov	19
7	5	30	cov	23
7	5	30	cov	20
7	5	30	cov	22
7	5	30	cov	22
7	5	30	cov	27
7	5	30	cov	24
7	5	30	cov	24
7	5	30	cov	23
7	5	30	cov	21
7	5	30	cov	25
7	5	30	cov	10
7	5	30	cov	20
7	5	30	cov	15
7	5	30	cov	24
7	5	30	cov	17
7	5	30	cov	23
7	5	30	cov	26
7	5	30	cov	25
7	5	30	cov	25
7	5	30	cov	20
7	5	30	cov	18
7	5	30	cov	17
7	5	30	cov	22
7	5	30	cov	24
7	5	30	cov	29
7	5	30	cov	23
7	5	30	cov	24
7	5	30	cov	26
7	5	30	cov	26
7	5	30	cov	26
7	5	30	cov	21
7	5	30	cov	25
7	5	30	cov	16
7	5	30	cov	23
7	5	30	cov	26
7	5	30	cov	24
7	5	30	cov	22
7	5	30	cov	15
7	5	30	cov	22
7	5	30	cov	27
7	5	30	cov	17
7	5	30	cov	25
7	5	30	cov	21
7	5	30	cov	21
7	5	30	cov	27
7	5	30	cov	21
7	5	30	cov	16
7	5	30	cov	21
7	5	30	cov	22
7	5	30	cov	28
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	11
7	10	30	stdev	12
7	10	30	stdev	11
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	11
7	10	30	stdev	12
7	10	30	stdev	11
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	11
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	11
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	11
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	11
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	12
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	11
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	11
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	12
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	12
7	10	30	cov	30
7	10	30	cov	29
7	10	30	cov	29
7	10	30	cov	23
7	10	30	cov	30
7	10	30	cov	24
7	10	30	cov	24
7	10	30	cov	25
7	10	30	cov	26
7	10	30	cov	30
7	10	30	cov	27
7	10	30	cov	28
7	10	30	cov	28
7	10	30	cov	30
7	10	30	cov	27
7	10	30	cov	28
7	10	30	cov	25
7	10	30	cov	25
7	10	30	cov	28
7	10	30	cov	27
7	10	30	cov	28
7	10	30	cov	27
7	10	30	cov	27
7	10	30	cov	27
7	10	30	cov	27
7	10	30	cov	30
7	10	30	cov	28
7	10	30	cov	29
7	10	30	cov	26
7	10	30	cov	25
7	10	30	cov	25
7	10	30	cov	28
7	10	30	cov	27
7	10	30	cov	28
7	10	30	cov	23
7	10	30	cov	27
7	10	30	cov	27
7	10	30	cov	28
7	10	30	cov	24
7	10	30	cov	27
7	10	30	cov	27
7	10	30	cov	28
7	10	30	cov	28
7	10	30	cov	28
7	10	30	cov	29
7	10	30	cov	26
7	10	30	cov	28
7	10	30	cov	26
7	10	30	cov	29
7	10	30	cov	28
7	10	30	cov	25
7	10	30	cov	30
7	10	30	cov	30
7	10	30	cov	24
7	10	30	cov	25
7	10	30	cov	29
7	10	30	cov	25
7	10	30	cov	26
7	10	30	cov	28
